"id","regiao","media_declividade","praca_ou_parque","unidades_iluminacao","atividades_economicas","meio_fio","pavimentacao","caminhavel"
"15494288",2,"2.135",0,1,0,1,1,NULL
"15531578",2,"4.49",0,1,0,1,1,NULL
"15537810",2,"5.23",0,2,0,1,1,NULL
"15544247",2,"5.17",0,2,0,1,1,NULL
"15625363",2,"4.835",0,2,0,1,1,NULL
"15631721",2,"5.956666666666667",0,2,0,1,1,NULL
"15681547",2,"10.482",0,2,0,1,1,NULL
"15706778",2,"2.953333333333333",0,2,0,1,1,NULL
"15750387",2,"3.61",0,2,0,1,1,NULL
"15769180",2,"10.33",0,1,0,1,1,NULL
"16156076",2,"3.95",0,5,0,1,1,NULL
"16168578",2,"3.95",0,1,0,1,1,NULL
"16237290",2,"3.83",0,4,0,1,1,NULL
"16262293",2,"3.83",0,4,0,1,1,NULL
"16343571",2,"1.66",0,3,0,1,1,NULL
"16412335",2,"0.7933333333333333",0,5,0,1,1,NULL
"16437340",2,"1.89",0,6,0,1,1,NULL
"14400356",2,"15.55",0,1,0,1,1,NULL
"14769206",2,"5.33",0,2,0,1,1,NULL
"14906765",2,"5.05",0,1,0,1,1,NULL
"14981735",2,"11.05",0,1,0,1,1,NULL
"15037803",2,"6.975",0,2,0,1,1,NULL
"15194323",2,"1.09",0,2,0,1,1,NULL
"15213080",2,"1.505",0,1,0,1,1,NULL
"15268978",2,"4.78",0,1,0,1,1,NULL
"15269054",2,"5.92",0,1,0,1,1,NULL
"15288048",2,"1.695",0,2,0,1,1,NULL
"15306786",2,"5.27",0,1,0,1,1,NULL
"15319312",2,"0.46",0,2,0,1,1,NULL
"15325551",2,"2.865",0,1,0,1,1,NULL
"15331483",2,"17.34",0,1,0,1,1,NULL
"15475435",2,"14.52",0,1,0,1,1,NULL
"15488015",2,"3.895",0,2,0,1,1,NULL
"15619107",2,"4.835",0,2,0,1,1,NULL
"15650298",2,"7.98",0,2,0,1,1,NULL
"15650469",2,"5.956666666666667",0,2,0,1,1,NULL
"15731547",2,"5.46",0,2,0,1,1,NULL
"15819044",2,"6.2625",0,2,0,1,1,NULL
"15931719",2,"6.72",0,1,0,1,1,NULL
"16056728",2,"18.57",0,1,0,1,1,NULL
"16087950",2,"3.61",0,1,0,1,1,NULL
"16081104",2,"1.58",0,3,0,1,1,NULL
"16112226",2,"6.035714285714286",0,1,0,1,1,NULL
"16174668",2,"11.15",0,3,0,1,1,NULL
"16224780",2,"3.83",0,1,0,1,1,NULL
"16231030",2,"3.83",0,1,0,1,1,NULL
"16256047",2,"2.48",0,5,0,1,1,NULL
"16337301",2,"1.2866666666666666",0,4,0,1,1,NULL
"16431062",2,"1.14",0,12,0,1,1,NULL
"16912323",2,"1.78",0,4,0,1,1,NULL
"15262841",2,"2.55",1,2,0,1,1,NULL
"14931359",2,"7.8933333333333335",1,2,0,1,1,NULL
"15031316",2,"1.56",1,2,0,1,1,NULL
"15131299",2,"4.34",1,2,0,1,1,NULL
"15193842",2,"0.39",1,1,0,1,1,NULL
"15256356",2,"0.39",1,1,0,1,1,NULL
"15237837",2,"2.55",1,4,0,1,1,NULL
"15344044",2,"5.835714285714285",1,6,0,1,1,NULL
"16212327",2,"2",1,2,0,1,1,NULL
"16281043",2,"3.83",1,6,0,1,1,NULL
"14331565",2,"3.39",0,1,0,1,1,NULL
"14356601",2,"15.55",0,1,0,1,1,NULL
"14412846",2,"8.28",0,1,0,1,1,NULL
"14506639",2,"14.04",0,1,0,1,1,NULL
"14525378",2,"10.703333333333333",0,1,0,1,1,NULL
"14800295",2,"2.29",0,3,0,1,1,NULL
"14806604",2,"9.4625",0,2,0,1,1,NULL
"15006309",2,"1.6466666666666667",0,3,0,1,1,NULL
"15012872",2,"0",0,1,0,1,1,NULL
"15012988",2,"11.05",0,1,0,1,1,NULL
"15043915",2,"9.17",0,1,0,1,1,NULL
"15050513",2,"7.105",0,1,0,1,1,NULL
"15068923",2,"9.17",0,1,0,1,1,NULL
"15069267",2,"5.05",0,1,0,1,1,NULL
"15087992",2,"9.665",0,3,0,1,1,NULL
"15237649",2,"6.86",0,1,0,1,1,NULL
"15256493",2,"3.748",0,1,0,1,1,NULL
"15256769",2,"5.8533333333333335",0,1,0,1,1,NULL
"15300555",2,"0.775",0,2,0,1,1,NULL
"15331685",2,"2.63",0,1,0,1,1,NULL
"15387848",2,"5.13",0,1,0,1,1,NULL
"15431536",2,"3.42",0,1,0,1,1,NULL
"15475531",2,"2.1975",0,2,0,1,1,NULL
"15581745",2,"4.675",0,1,0,1,1,NULL
"15631720",2,"5.956666666666667",0,1,0,1,1,NULL
"15706626",2,"3.61",0,2,0,1,1,NULL
"15881537",2,"1.43",0,2,0,1,1,NULL
"15894206",2,"16.82",0,1,0,1,1,NULL
"15931710",2,"11.77",0,1,0,1,1,NULL
"16050502",2,"3.61",0,1,0,1,1,NULL
"15987299",2,"7.75",0,1,0,1,1,NULL
"16018407",2,"6.8428571428571425",0,2,0,1,1,NULL
"16087220",2,"8.026666666666667",0,1,0,1,1,NULL
"16256034",2,"3.83",0,2,0,1,1,NULL
"16312319",2,"1.66",0,3,0,1,1,NULL
"16318465",2,"4.69",0,2,0,1,1,NULL
"14531647",2,"14.04",0,2,0,1,1,NULL
"14781553",2,"8.726",0,1,0,1,1,NULL
"15056707",2,"8.72",0,2,0,1,1,NULL
"15106768",2,"5.05",0,1,0,1,1,NULL
"15163089",2,"1.92",0,1,0,1,1,NULL
"15169179",2,"11.874",0,1,0,1,1,NULL
"15169334",2,"3.07",0,2,0,1,1,NULL
"15206817",2,"1.09",0,2,0,1,1,NULL
"15250514",2,"5.97",0,2,0,1,1,NULL
"15250524",2,"3.785",0,1,0,1,1,NULL
"15256765",2,"5.97",0,1,0,1,1,NULL
"15275555",2,"1.09",0,2,0,1,1,NULL
"15319253",2,"5.3",0,1,0,1,1,NULL
"15506740",2,"0",0,1,0,1,1,NULL
"15631614",2,"4.835",0,2,0,1,1,NULL
"15637862",2,"4.835",0,2,0,1,1,NULL
"15681722",2,"5.956666666666667",0,2,0,1,1,NULL
"15781544",2,"12.352",0,2,0,1,1,NULL
"15781785",2,"2.6225",0,2,0,1,1,NULL
"16050443",2,"3.61",0,2,0,1,1,NULL
"16181722",2,"3.61",0,2,0,1,1,NULL
"16231742",2,"3.61",0,2,0,1,1,NULL
"15924824",2,"2.52",0,3,0,1,1,NULL
"16337300",2,"1.2866666666666666",0,4,0,1,1,NULL
"16355970",2,"5.13",0,3,0,1,1,NULL
"16356047",2,"0.96",0,7,0,1,1,NULL
"16412292",2,"1.3466666666666667",0,7,0,1,1,NULL
"16524763",2,"6.11",0,1,0,1,1,NULL
"15156297",2,"4.34",1,1,0,1,1,NULL
"15156299",2,"4.34",1,2,0,1,1,NULL
"15262840",2,"2.55",1,2,0,1,1,NULL
"16874816",2,"1.78",1,5,0,1,1,NULL
"15187541",2,"4.65",1,1,0,1,1,NULL
"15206588",2,"2.55",1,1,0,1,1,NULL
"15262550",2,"3.24",1,2,0,1,1,NULL
"15250042",2,"4.6875",1,1,0,1,1,NULL
"15337796",2,"5.835714285714285",1,7,0,1,1,NULL
"16768550",2,"5.33",1,3,0,1,1,NULL
"14294006",2,"5.455",0,2,0,1,1,NULL
"14294064",2,"3.39",0,2,0,1,1,NULL
"14319065",2,"3.39",0,3,0,1,1,NULL
"14344080",2,"6.5975",0,1,0,1,1,NULL
"14369102",2,"15.55",0,1,0,1,1,NULL
"14381589",2,"7.666666666666667",0,1,0,1,1,NULL
"14594143",2,"9.363333333333333",0,1,0,1,1,NULL
"14812941",2,"9.96",0,2,0,1,1,NULL
"14850305",2,"11.14",0,1,0,1,1,NULL
"14900114",2,"6.976666666666667",0,2,0,1,1,NULL
"14956347",2,"8.25",0,1,0,1,1,NULL
"14956576",2,"6.75",0,1,0,1,1,NULL
"14993804",2,"1.6466666666666667",0,3,0,1,1,NULL
"15131768",2,"5.05",0,1,0,1,1,NULL
"15256774",2,"3.785",0,1,0,1,1,NULL
"15263077",2,"3.015",0,2,0,1,1,NULL
"15281776",2,"5.165",0,2,0,1,1,NULL
"15287625",2,"0.39",0,1,0,1,1,NULL
"15318897",2,"9.42",0,1,0,1,1,NULL
"15338038",2,"9.0975",0,1,0,1,1,NULL
"15344267",2,"5.56",0,1,0,1,1,NULL
"15500506",2,"10.83",0,3,0,1,1,NULL
"15550494",2,"4.675",0,2,0,1,1,NULL
"15556584",2,"4.49",0,2,0,1,1,NULL
"15637863",2,"4.835",0,2,0,1,1,NULL
"15694193",2,"6.72",0,1,0,1,1,NULL
"15806706",2,"6.72",0,1,0,1,1,NULL
"16131761",2,"3.61",0,2,0,1,1,NULL
"16062160",2,"9.4225",0,1,0,1,1,NULL
"16080916",2,"9.4225",0,6,0,1,1,NULL
"16281049",2,"2.56",0,3,0,1,1,NULL
"16287335",2,"1.43",0,3,0,1,1,NULL
"16299832",2,"1.43",0,3,0,1,1,NULL
"16355995",2,"3.04",0,1,0,1,1,NULL
"16412338",2,"0.7933333333333333",0,2,0,1,1,NULL
"16537268",2,"4.75",0,1,0,1,1,NULL
"14406415",2,"7.753333333333333",0,1,0,1,1,NULL
"14544150",2,"14.04",0,1,0,1,1,NULL
"14618981",2,"1.06",0,1,0,1,1,NULL
"14906772",2,"5.05",0,1,0,1,1,NULL
"15025489",2,"11.05",0,1,0,1,1,NULL
"15068927",2,"9.17",0,1,0,1,1,NULL
"15119326",2,"3.07",0,1,0,1,1,NULL
"15231777",2,"2.3",0,1,0,1,1,NULL
"15237836",2,"2.55",0,5,0,1,1,NULL
"15375484",2,"14.88",0,1,0,1,1,NULL
"15388025",2,"5.56",0,1,0,1,1,NULL
"15562835",2,"4.49",0,1,0,1,1,NULL
"15575491",2,"4.675",0,2,0,1,1,NULL
"15656731",2,"2.98",0,1,0,1,1,NULL
"15669209",2,"8.796666666666667",0,1,0,1,1,NULL
"15694219",2,"3.61",0,2,0,1,1,NULL
"15731684",2,"10.95",0,1,0,1,1,NULL
"15737881",2,"3.61",0,2,0,1,1,NULL
"15762888",2,"3.61",0,2,0,1,1,NULL
"15812956",2,"6.72",0,1,0,1,1,NULL
"15844230",2,"3.61",0,2,0,1,1,NULL
"15881542",2,"1.43",0,3,0,1,1,NULL
"15894235",2,"3.61",0,1,0,1,1,NULL
"15944213",2,"11.77",0,1,0,1,1,NULL
"16131741",2,"14.205",0,2,0,1,1,NULL
"16218552",2,"1.31",0,1,0,1,1,NULL
"16231049",2,"1.31",0,1,0,1,1,NULL
"16337220",2,"3.01",0,3,0,1,1,NULL
"16362226",2,"5.13",0,5,0,1,1,NULL
"16418605",2,"3.4233333333333333",0,2,0,1,1,NULL
"16443549",2,"2.1175",0,8,0,1,1,NULL
"16443628",2,"5.64",0,1,0,1,1,NULL
"16793622",2,"6.172857142857143",0,4,0,1,1,NULL
"14981314",2,"0.13",1,2,0,1,1,NULL
"15025072",2,"0.7333333333333333",1,4,0,1,1,NULL
"15156677",2,"11.874",1,2,0,1,1,NULL
"16806042",2,"2.46",1,2,0,1,1,NULL
"15275112",2,"0.39",1,3,0,1,1,NULL
"15137926",2,"9.946",1,2,0,1,1,NULL
"16743543",2,"3.37",1,5,0,1,1,NULL
"16756043",2,"3.37",1,4,0,1,1,NULL
"16768547",2,"3.37",1,3,0,1,1,NULL
"16218574",2,"2",1,5,0,1,1,NULL
"16274791",2,"3.83",1,5,0,1,1,NULL
"16293547",2,"2.183333333333333",1,7,0,1,1,NULL
"14450391",2,"15.295",0,1,0,1,1,NULL
"14531623",2,"10.0975",0,2,0,1,1,NULL
"14600385",2,"9.363333333333333",0,3,0,1,1,NULL
"14856581",2,"8.776",0,2,0,1,1,NULL
"14856606",2,"7.92",0,1,0,1,1,NULL
"14912632",2,"4.24",0,1,0,1,1,NULL
"15013015",2,"5.05",0,1,0,1,1,NULL
"15019121",2,"0",0,1,0,1,1,NULL
"15100157",2,"13.42",0,1,0,1,1,NULL
"15106675",2,"8.67",0,1,0,1,1,NULL
"15125432",2,"8.67",0,2,0,1,1,NULL
"15144143",2,"7.86",0,1,0,1,1,NULL
"15194255",2,"5.97",0,1,0,1,1,NULL
"15300057",2,"3.24",0,4,0,1,1,NULL
"15475532",2,"2.1975",0,1,0,1,1,NULL
"15494251",2,"10.83",0,3,0,1,1,NULL
"15513004",2,"10.83",0,2,0,1,1,NULL
"15619241",2,"4.18",0,1,0,1,1,NULL
"15637980",2,"3.58",0,1,0,1,1,NULL
"15775473",2,"3.61",0,1,0,1,1,NULL
"16068527",2,"5.945",0,2,0,1,1,NULL
"16287328",2,"1.43",0,1,0,1,1,NULL
"16349826",2,"1.3866666666666667",0,2,0,1,1,NULL
"16487344",2,"3.115",0,6,0,1,1,NULL
"16906069",2,"1.78",0,5,0,1,1,NULL
"14206356",2,"15.95",0,2,0,1,1,NULL
"14212606",2,"15.95",0,2,0,1,1,NULL
"14256517",2,"3.2533333333333334",0,2,0,1,1,NULL
"14281589",2,"14.9",0,1,0,1,1,NULL
"14444110",2,"13.126666666666667",0,1,0,1,1,NULL
"14450361",2,"13.126666666666667",0,2,0,1,1,NULL
"14456612",2,"13.126666666666667",0,2,0,1,1,NULL
"14469114",2,"13.126666666666667",0,2,0,1,1,NULL
"14537879",2,"10.703333333333333",0,2,0,1,1,NULL
"14556630",2,"8.28",0,1,0,1,1,NULL
"14600435",2,"7.84",0,1,0,1,1,NULL
"14975485",2,"11.05",0,1,0,1,1,NULL
"15019301",2,"5.05",0,1,0,1,1,NULL
"15069232",2,"9.665",0,1,0,1,1,NULL
"15081737",2,"9.203333333333333",0,2,0,1,1,NULL
"15175454",2,"7.515",0,6,0,1,1,NULL
"15194269",2,"3.675",0,2,0,1,1,NULL
"15200522",2,"3.675",0,2,0,1,1,NULL
"15213077",2,"1.505",0,2,0,1,1,NULL
"15225517",2,"5.97",0,1,0,1,1,NULL
"15225566",2,"1.09",0,2,0,1,1,NULL
"15268976",2,"4.78",0,2,0,1,1,NULL
"15275543",2,"1.695",0,2,0,1,1,NULL
"15288052",2,"1.695",0,4,0,1,1,NULL
"15300290",2,"9.004",0,5,0,1,1,NULL
"15300516",2,"5.56",0,1,0,1,1,NULL
"15306517",2,"3.17",0,1,0,1,1,NULL
"15313047",2,"5.27",0,1,0,1,1,NULL
"15375301",2,"6.816",0,2,0,1,1,NULL
"15381531",2,"9.7",0,1,0,1,1,NULL
"15500489",2,"0",0,1,0,1,1,NULL
"15519001",2,"8.86",0,1,0,1,1,NULL
"15550332",2,"4.49",0,2,0,1,1,NULL
"15556590",2,"5.275",0,2,0,1,1,NULL
"15606605",2,"6.06",0,2,0,1,1,NULL
"15619205",2,"12.9",0,1,0,1,1,NULL
"15644207",2,"12.9",0,2,0,1,1,NULL
"15712797",2,"5.46",0,2,0,1,1,NULL
"15712947",2,"6.72",0,1,0,1,1,NULL
"15788038",2,"2.6225",0,5,0,1,1,NULL
"16218530",2,"3.83",0,3,0,1,1,NULL
"16237170",2,"5.27",0,2,0,1,1,NULL
"16431044",2,"2.1175",0,5,0,1,1,NULL
"16987386",2,"2.6475",0,3,0,1,1,NULL
"15256359",2,"0.39",1,3,0,1,1,NULL
"14925108",2,"7.8933333333333335",1,2,0,1,1,NULL
"14918806",2,"0.525",1,2,0,1,1,NULL
"15075051",2,"8.376666666666667",1,2,0,1,1,NULL
"15406354",2,"1.865",1,1,0,1,1,NULL
"16818544",2,"2.46",1,3,0,1,1,NULL
"16868568",2,"1.78",1,6,0,1,1,NULL
"16218573",2,"2",1,7,0,1,1,NULL
"14287721",2,"0.89",0,1,0,1,1,NULL
"14487901",2,"7.84",0,1,0,1,1,NULL
"14556629",2,"8.28",0,1,0,1,1,NULL
"14587886",2,"9.363333333333333",0,2,0,1,1,NULL
"14600211",2,"1.15",0,2,0,1,1,NULL
"14612818",2,"8.36",0,1,0,1,1,NULL
"14906731",2,"11.05",0,1,0,1,1,NULL
"15012802",2,"5.31",0,1,0,1,1,NULL
"15125170",2,"13.79",0,1,0,1,1,NULL
"15162926",2,"11.874",0,1,0,1,1,NULL
"15175521",2,"5.05",0,1,0,1,1,NULL
"15187787",2,"8.93",0,2,0,1,1,NULL
"15256534",2,"6.823333333333333",0,1,0,1,1,NULL
"15325146",2,"9.42",0,1,0,1,1,NULL
"15412917",2,"6.72",0,1,0,1,1,NULL
"15481781",2,"2.26",0,2,0,1,1,NULL
"15537808",2,"5.175",0,3,0,1,1,NULL
"15656722",2,"5.956666666666667",0,2,0,1,1,NULL
"15662978",2,"5.956666666666667",0,2,0,1,1,NULL
"15731779",2,"2.325",0,1,0,1,1,NULL
"15750388",2,"3.61",0,2,0,1,1,NULL
"15756637",2,"3.61",0,2,0,1,1,NULL
"15850449",2,"12.7",0,1,0,1,1,NULL
"15962964",2,"11.77",0,1,0,1,1,NULL
"15981717",2,"14.036666666666667",0,1,0,1,1,NULL
"16187973",2,"3.61",0,2,0,1,1,NULL
"16200512",2,"3.61",0,2,0,1,1,NULL
"15924692",2,"5.155",0,3,0,1,1,NULL
"16074761",2,"0.32",0,1,0,1,1,NULL
"16218528",2,"4.302",0,2,0,1,1,NULL
"16287302",2,"2.183333333333333",0,4,0,1,1,NULL
"16324829",2,"0.86",0,2,0,1,1,NULL
"16368580",2,"0.7933333333333333",0,1,0,1,1,NULL
"16437364",2,"3.17",0,3,0,1,1,NULL
"16506002",2,"7.47",0,3,0,1,1,NULL
"16537343",2,"5.83",0,4,0,1,1,NULL
"14319028",2,"6.535",0,1,0,1,1,NULL
"14406414",2,"7.753333333333333",0,1,0,1,1,NULL
"14487902",2,"7.84",0,1,0,1,1,NULL
"14806553",2,"8.726",0,1,0,1,1,NULL
"14819078",2,"3.8966666666666665",0,1,0,1,1,NULL
"14825412",2,"17.52",0,1,0,1,1,NULL
"14850357",2,"9.4625",0,2,0,1,1,NULL
"15062675",2,"9.17",0,1,0,1,1,NULL
"15106766",2,"5.05",0,1,0,1,1,NULL
"15112820",2,"2.55",0,1,0,1,1,NULL
"15119179",2,"8.67",0,2,0,1,1,NULL
"15125434",2,"8.67",0,3,0,1,1,NULL
"15188023",2,"3.675",0,1,0,1,1,NULL
"15194187",2,"11.693333333333333",0,2,0,1,1,NULL
"15231812",2,"1.09",0,2,0,1,1,NULL
"15238078",2,"1.92",0,2,0,1,1,NULL
"15244281",2,"3.785",0,1,0,1,1,NULL
"15256803",2,"1.09",0,2,0,1,1,NULL
"15318810",2,"3.24",0,3,0,1,1,NULL
"15344299",2,"2.865",0,2,0,1,1,NULL
"15362783",2,"6.913333333333333",0,1,0,1,1,NULL
"15431576",2,"6.49",0,1,0,1,1,NULL
"15500313",2,"7.99",0,2,0,1,1,NULL
"15500501",2,"10.83",0,4,0,1,1,NULL
"15569254",2,"5.17",0,2,0,1,1,NULL
"15581739",2,"4.18",0,2,0,1,1,NULL
"15756722",2,"3.61",0,2,0,1,1,NULL
"15769187",2,"10.95",0,1,0,1,1,NULL
"15787891",2,"3.61",0,2,0,1,1,NULL
"15794204",2,"6.72",0,1,0,1,1,NULL
"15869214",2,"6.72",0,1,0,1,1,NULL
"16074779",2,"9.68",0,1,0,1,1,NULL
"16249825",2,"1.43",0,2,0,1,1,NULL
"16268423",2,"5.27",0,1,0,1,1,NULL
"16287312",2,"1.66",0,2,0,1,1,NULL
"16318556",2,"1.8775",0,3,0,1,1,NULL
"16437311",2,"1.14",0,10,0,1,1,NULL
"16812312",2,"5.33",1,5,0,1,1,NULL
"16262330",2,"1.43",1,1,0,1,1,NULL
"15425106",2,"7.225",1,1,0,1,1,NULL
"15206293",2,"4.65",1,1,0,1,1,NULL
"15225098",2,"0.39",1,1,0,1,1,NULL
"15250339",2,"2.55",1,3,0,1,1,NULL
"14912603",2,"7.8933333333333335",1,3,0,1,1,NULL
"14256358",2,"12.2",0,3,0,1,1,NULL
"14269000",2,"3.283333333333333",0,1,0,1,1,NULL
"14781684",2,"9.96",0,1,0,1,1,NULL
"14825090",2,"3.0766666666666667",0,2,0,1,1,NULL
"14850168",2,"6.594",0,4,0,1,1,NULL
"14850255",2,"6.52",0,2,0,1,1,NULL
"14912851",2,"8.09",0,1,0,1,1,NULL
"14925089",2,"8.0575",0,2,0,1,1,NULL
"14937848",2,"8.09",0,1,0,1,1,NULL
"15062598",2,"3.06",0,1,0,1,1,NULL
"15181472",2,"9.79",0,2,0,1,1,NULL
"15206818",2,"1.09",0,3,0,1,1,NULL
"15294275",2,"5.296666666666667",0,2,0,1,1,NULL
"15388039",2,"6.776",0,2,0,1,1,NULL
"15419226",2,"15.066666666666666",0,1,0,1,1,NULL
"15500504",2,"10.83",0,2,0,1,1,NULL
"15525331",2,"4.49",0,2,0,1,1,NULL
"15538031",2,"4.21",0,1,0,1,1,NULL
"15550338",2,"5.275",0,1,0,1,1,NULL
"15600485",2,"3.58",0,2,0,1,1,NULL
"15662974",2,"5.956666666666667",0,2,0,1,1,NULL
"15731683",2,"10.95",0,1,0,1,1,NULL
"15750511",2,"10.63",0,1,0,1,1,NULL
"15769279",2,"1.28",0,1,0,1,1,NULL
"15794190",2,"12.7",0,2,0,1,1,NULL
"16249797",2,"2.48",0,5,0,1,1,NULL
"16287305",2,"2.54",0,2,0,1,1,NULL
"16287327",2,"1.43",0,1,0,1,1,NULL
"16349800",2,"1.215",0,6,0,1,1,NULL
"16356032",2,"1.3466666666666667",0,4,0,1,1,NULL
"16531009",2,"6.87",0,2,0,1,1,NULL
"16543596",2,"3.82",0,7,0,1,1,NULL
"14425348",2,"8.28",0,1,0,1,1,NULL
"14487871",2,"15.55",0,2,0,1,1,NULL
"14681515",2,"2.33",0,1,0,1,1,NULL
"14787807",2,"8.81",0,1,0,1,1,NULL
"14818893",2,"3.2525",0,4,0,1,1,NULL
"14831589",2,"5.545",0,1,0,1,1,NULL
"14869244",2,"9.16",0,3,0,1,1,NULL
"14987553",2,"1.6466666666666667",0,2,0,1,1,NULL
"15019125",2,"13.04",0,1,0,1,1,NULL
"15075292",2,"9.25",0,1,0,1,1,NULL
"15137977",2,"11.63",0,3,0,1,1,NULL
"15194342",2,"1.92",0,2,0,1,1,NULL
"15200575",2,"1.09",0,2,0,1,1,NULL
"15244137",2,"10.08",0,1,0,1,1,NULL
"15269272",2,"5.165",0,1,0,1,1,NULL
"15269314",2,"0.775",0,2,0,1,1,NULL
"15275556",2,"1.09",0,2,0,1,1,NULL
"15319305",2,"0.46",0,2,0,1,1,NULL
"15338056",2,"0.46",0,2,0,1,1,NULL
"15350518",2,"5.56",0,1,0,1,1,NULL
"15463015",2,"3.895",0,1,0,1,1,NULL
"15538006",2,"5.355",0,2,0,1,1,NULL
"15556752",2,"5.17",0,2,0,1,1,NULL
"15575498",2,"4.675",0,2,0,1,1,NULL
"15600491",2,"4.18",0,2,0,1,1,NULL
"15612978",2,"3.58",0,2,0,1,1,NULL
"15625480",2,"3.58",0,2,0,1,1,NULL
"15700444",2,"6.72",0,1,0,1,1,NULL
"15856733",2,"3.61",0,2,0,1,1,NULL
"15906666",2,"3.61",0,2,0,1,1,NULL
"16199801",2,"4.693333333333333",0,2,0,1,1,NULL
"16249833",2,"1.43",0,1,0,1,1,NULL
"16274834",2,"1.43",0,1,0,1,1,NULL
"16306067",2,"1.66",0,2,0,1,1,NULL
"16506087",2,"2.763333333333333",0,4,0,1,1,NULL
"14956310",2,"0.13",1,3,0,1,1,NULL
"15106299",2,"4.34",1,2,0,1,1,NULL
"15168844",2,"3.1966666666666668",1,2,0,1,1,NULL
"16274794",2,"3.83",1,5,0,1,1,NULL
"14962557",2,"0.92",1,1,0,1,1,NULL
"15125046",2,"4.34",1,2,0,1,1,NULL
"14168918",2,"4.0675",1,6,0,1,1,NULL
"14931309",2,"0.13",1,3,0,1,1,NULL
"14950109",2,"8.935",1,3,0,1,1,NULL
"15156289",2,"5.69",1,5,0,1,1,NULL
"16881058",2,"1.78",1,6,0,1,1,NULL
"16193574",2,"2.545",1,4,0,1,1,NULL
"14244080",2,"14.575",0,1,0,1,1,NULL
"14262802",2,"3.39",0,3,0,1,1,NULL
"14325277",2,"6.535",0,1,0,1,1,NULL
"14587889",2,"9.363333333333333",0,2,0,1,1,NULL
"14750396",2,"17.52",0,1,0,1,1,NULL
"14819049",2,"8.726",0,2,0,1,1,NULL
"14913015",2,"5.05",0,1,0,1,1,NULL
"14963013",2,"5.05",0,1,0,1,1,NULL
"15031471",2,"12.468",0,2,0,1,1,NULL
"15119186",2,"6.08",0,1,0,1,1,NULL
"15150304",2,"10.573333333333334",0,1,0,1,1,NULL
"15263036",2,"3.785",0,2,0,1,1,NULL
"15263058",2,"1.09",0,2,0,1,1,NULL
"15281300",2,"3.24",0,1,0,1,1,NULL
"15287552",2,"3.24",0,4,0,1,1,NULL
"15294291",2,"3.785",0,1,0,1,1,NULL
"15425522",2,"2.25",0,1,0,1,1,NULL
"15537996",2,"5.17",0,2,0,1,1,NULL
"15550504",2,"5.17",0,1,0,1,1,NULL
"15781639",2,"3.61",0,1,0,1,1,NULL
"16094204",2,"3.61",0,1,0,1,1,NULL
"16225509",2,"3.61",0,2,0,1,1,NULL
"15918441",2,"5.155",0,3,0,1,1,NULL
"16143430",2,"18.62",0,5,0,1,1,NULL
"16168523",2,"9.47",0,2,0,1,1,NULL
"16237286",2,"3.83",0,3,0,1,1,NULL
"16356077",2,"0.7933333333333333",0,3,0,1,1,NULL
"16612360",2,"4.574285714285715",0,4,0,1,1,NULL
"16637306",2,"8.0425",0,3,0,1,1,NULL
"16656061",2,"8.0425",0,2,0,1,1,NULL
"14275130",2,"9.88",0,1,0,1,1,NULL
"14337820",2,"3.39",0,1,0,1,1,NULL
"14406611",2,"15.55",0,1,0,1,1,NULL
"14487863",2,"8.28",0,1,0,1,1,NULL
"14525372",2,"10.0975",0,1,0,1,1,NULL
"14931603",2,"8.09",0,1,0,1,1,NULL
"14987876",2,"0",0,1,0,1,1,NULL
"15075483",2,"9.203333333333333",0,1,0,1,1,NULL
"15106544",2,"9.302",0,1,0,1,1,NULL
"15112797",2,"9.302",0,1,0,1,1,NULL
"15150510",2,"7.105",0,1,0,1,1,NULL
"15206824",2,"1.09",0,3,0,1,1,NULL
"15225039",2,"4.65",0,1,0,1,1,NULL
"15281804",2,"1.09",0,4,0,1,1,NULL
"15288025",2,"5.296666666666667",0,2,0,1,1,NULL
"15312925",2,"2.63",0,1,0,1,1,NULL
"15313051",2,"1.2833333333333334",0,1,0,1,1,NULL
"15375284",2,"6.913333333333333",0,1,0,1,1,NULL
"15381785",2,"3.345",0,1,0,1,1,NULL
"15431537",2,"3.42",0,1,0,1,1,NULL
"15431774",2,"2.25",0,2,0,1,1,NULL
"15468998",2,"10.52",0,1,0,1,1,NULL
"15513005",2,"10.83",0,1,0,1,1,NULL
"15525507",2,"5.355",0,2,0,1,1,NULL
"15712916",2,"8.4925",0,1,0,1,1,NULL
"15737796",2,"5.46",0,1,0,1,1,NULL
"15812793",2,"6.2625",0,2,0,1,1,NULL
"15825461",2,"6.72",0,1,0,1,1,NULL
"15837945",2,"12.7",0,1,0,1,1,NULL
"15900414",2,"3.61",0,2,0,1,1,NULL
"15937960",2,"11.77",0,1,0,1,1,NULL
"16094257",2,"3.61",0,2,0,1,1,NULL
"16131735",2,"14.205",0,1,0,1,1,NULL
"15993546",2,"7.91",0,8,0,1,1,NULL
"16112171",2,"18.62",0,6,0,1,1,NULL
"16181066",2,"2.545",0,4,0,1,1,NULL
"16187330",2,"3.95",0,2,0,1,1,NULL
"14962561",2,"0.13",1,4,0,1,1,NULL
"15175047",2,"4.34",1,2,0,1,1,NULL
"15212543",2,"4.65",1,1,0,1,1,NULL
"15256358",2,"0.39",1,3,0,1,1,NULL
"15237838",2,"2.55",1,3,0,1,1,NULL
"16831047",2,"2.46",1,4,0,1,1,NULL
